0.366180	0.815816	0.447612
-0.575152	0.813814	-0.083107
0.482546	0.811812	-0.328803
-0.134346	0.809810	0.571103
-0.288058	0.807808	-0.514266
0.562383	0.805806	0.185480
-0.542449	0.803804	0.244231
0.236074	0.801802	-0.548984
0.197641	0.799800	0.566796
-0.530941	0.797798	-0.285693
0.587041	0.795796	-0.148632
-0.333906	0.793794	0.508329
-0.097575	0.791792	-0.602947
0.481263	0.789790	0.380286
-0.614311	0.787788	0.044864
0.424419	0.785786	-0.449899
-0.009088	0.783784	0.620967
-0.414430	0.781782	-0.465903
0.622789	0.779780	0.063854
-0.504352	0.777778	0.375087
0.118992	0.775776	-0.619688
0.332139	0.773774	0.539405
-0.611616	0.771772	-0.174052
0.570722	0.769770	-0.285885
-0.228579	0.767768	0.598569
-0.236661	0.765766	-0.597992
0.580581	0.763764	0.282117
-0.620933	0.761762	0.184826
0.334215	0.759760	-0.557732
0.130770	0.757758	0.639298
-0.530142	0.755756	-0.384425
0.652874	0.753754	-0.074905
-0.432312	0.751752	0.497972
-0.017662	0.749750	-0.661486
0.461422	0.747748	0.477454
-0.664998	0.745746	-0.040510
0.519449	0.743744	-0.420735
-0.099152	0.741742	0.663316
-0.376186	0.739740	-0.557915
0.656388	0.737738	0.157792
-0.592495	0.735736	0.328089
0.215955	0.733734	-0.644203
0.276790	0.731732	0.622861
-0.626797	0.729730	-0.273166
0.648717	0.727728	-0.222663
-0.328949	0.725726	0.604247
-0.166113	0.723724	-0.669799
0.576673	0.721722	0.382839
-0.685881	0.719720	0.107566
0.434379	0.717718	-0.544239
0.047471	0.715716	0.696777
-0.507151	0.713714	-0.483126
0.702338	0.711712	0.013707
-0.528659	0.709710	0.465653
0.075487	0.707708	-0.702461
0.420029	0.705706	0.570574
-0.697085	0.703704	-0.137383
0.608498	0.701702	-0.370601
-0.198898	0.699700	0.686192
-0.317722	0.697698	-0.642083
0.669812	0.695696	0.259536
-0.671014	0.693694	0.261781
0.318803	0.691692	-0.648018
0.203191	0.689690	0.695012
-0.620927	0.687688	-0.376212
0.713834	0.685686	-0.142393
-0.431286	0.683684	0.588701
-0.079849	0.681682	-0.727279
0.551547	0.679680	0.483562
-0.735184	0.677678	0.016042
0.532595	0.675676	-0.509710
-0.048535	0.673674	0.737433
-0.463480	0.671672	-0.577965
0.733954	0.669670	0.113374
-0.619276	0.667668	0.413180
0.177963	0.665666	-0.724720
0.359172	0.663664	0.656160
-0.709749	0.661662	-0.241786
0.688284	0.659660	-0.301851
-0.304330	0.657658	0.689108
-0.241640	0.655656	-0.715350
0.662909	0.653654	0.365088
-0.737097	0.651652	0.178991
0.423562	0.649650	-0.631309
0.114378	0.647648	0.753306
-0.594511	0.645646	-0.479269
0.763800	0.643644	-0.048295
-0.531744	0.641642	0.552761
0.018747	0.639640	-0.768446
0.506346	0.637638	0.580544
-0.767158	0.635636	-0.086228
0.625253	0.633634	-0.455595
-0.153617	0.631632	0.759897
-0.400870	0.629630	-0.665484
0.746670	0.627628	0.220382
-0.700883	0.625626	0.342572
0.285991	0.623624	-0.727532
0.281132	0.621622	0.731130
-0.702588	0.619620	-0.349917
0.755947	0.617618	-0.217008
-0.411644	0.615616	0.671987
-0.150685	0.613614	-0.775095
0.635927	0.611612	0.470668
-0.788379	0.609610	0.082667
0.526503	0.607608	-0.594649
0.013478	0.605606	0.795651
-0.548438	0.603604	-0.578687
0.796806	0.601602	0.056348
-0.626780	0.599600	0.497621
0.126266	0.597598	-0.791792
0.442563	0.595596	0.670376
-0.780601	0.593594	-0.195727
0.709098	0.591592	-0.383666
-0.264183	0.589590	0.763277
-0.321364	0.587588	-0.742607
0.739912	0.585586	0.331089
-0.770604	0.583584	0.256123
0.395909	0.581582	-0.710647
0.188434	0.579580	0.792831
-0.675670	0.577578	-0.458120
0.809072	0.575576	-0.118810
-0.517217	0.573574	0.635217
-0.047785	0.571572	-0.819160
0.589567	0.569570	0.572714
-0.822974	0.567568	-0.024095
0.624153	0.565566	-0.539044
-0.096272	0.563564	0.820444
-0.484011	0.561562	-0.671105
0.811546	0.559560	0.168183
-0.713173	0.557558	0.424869
0.239263	0.555556	-0.796311
0.362056	0.553554	0.749996
-0.774816	0.551552	-0.308950
0.781253	0.549550	-0.296039
-0.376692	0.547548	0.747191
-0.227314	0.545546	-0.806665
0.713614	0.543544	0.441946
-0.825997	0.541542	0.156403
0.504186	0.539540	-0.674310
0.083846	0.537538	0.839061
-0.629552	0.535536	-0.562909
0.845717	0.533534	-0.010200
-0.617634	0.531532	0.579657
0.063966	0.529530	-0.845876
0.524985	0.527528	0.667911
-0.839499	0.525526	-0.138076
0.713322	0.523524	-0.465935
-0.211551	0.521522	0.826596
-0.402942	0.519520	-0.753483
0.807233	0.517518	0.283815
-0.788053	0.515516	0.336476
0.354295	0.513514	-0.781523
0.267036	0.511512	0.816730
-0.749633	0.509510	-0.422434
0.839258	0.507508	-0.195148
-0.487687	0.505506	0.711776
-0.121357	0.503504	-0.855428
0.668217	0.501502	0.549529
-0.865080	0.499499	0.046230
0.607461	0.497497	-0.619263
-0.029656	0.495495	0.868104
-0.565269	0.493493	-0.661011
0.864443	0.491491	0.105712
-0.709738	0.489489	0.506628
0.181349	0.487487	-0.854089
0.443774	0.485485	0.753239
-0.837091	0.483483	-0.255974
0.791148	0.481481	-0.377174
-0.329002	0.479479	0.813546
-0.307328	0.477477	-0.823143
0.783606	0.475475	0.399856
-0.848946	0.473473	0.234764
0.467975	0.471471	-0.747472
0.160034	0.469469	0.868325
-0.705396	0.467467	-0.532814
0.881099	0.465465	-0.083707
-0.593855	0.463463	0.657676
-0.006371	0.461461	-0.887137
0.604658	0.459459	0.650605
-0.886362	0.457457	-0.071378
0.702602	0.455455	-0.546728
-0.148938	0.453453	0.878748
-0.484315	0.451451	-0.749420
0.864322	0.449449	0.225705
-0.790674	0.447447	0.417883
0.301078	0.445445	-0.843167
0.347931	0.443443	0.826016
-0.815417	0.441441	-0.374467
0.855146	0.439439	-0.274987
-0.445291	0.437437	0.781258
-0.199604	0.435435	-0.877812
0.740929	0.433433	0.512991
-0.893810	0.431431	0.122357
0.577026	0.429429	-0.694717
0.043839	0.427427	0.902986
-0.642955	0.425425	-0.636885
0.905242	0.423423	0.035346
-0.692085	0.421421	0.586022
0.114587	0.419419	-0.900532
0.524339	0.417417	0.742180
-0.888863	0.415415	-0.193269
0.786759	0.413413	-0.458367
-0.270778	0.411411	0.870299
-0.388598	0.409409	-0.825455
0.844956	0.407407	0.346510
-0.857944	0.405405	0.315561
0.419869	0.403403	-0.813004
0.239809	0.401401	0.883951
-0.774667	0.399399	-0.490277
0.903248	0.397397	-0.161918
-0.557177	0.395395	0.730216
-0.082486	0.393393	-0.915662
0.679975	0.391391	0.620038
-0.921071	0.389389	0.002121
0.678357	0.387387	-0.624310
-0.078555	0.385385	0.919406
-0.563634	0.383383	-0.731665
0.910655	0.381381	0.158920
-0.779531	0.379379	0.498400
0.238349	0.377377	-0.894861
0.429096	0.375375	0.821566
-0.872121	0.373373	-0.316223
0.857422	0.371371	-0.356245
-0.391933	0.369369	0.842588
-0.280400	0.367367	-0.886802
0.806467	0.365365	0.464886
-0.909454	0.363363	0.202138
0.534507	0.361361	-0.764016
0.122057	0.359359	0.925183
-0.715542	0.357357	-0.600246
0.933842	0.355355	-0.040772
-0.661581	0.353353	0.661401
0.041092	0.351351	-0.935341
0.601995	0.349349	0.718023
-0.929648	0.347347	-0.122903
0.769119	0.345345	-0.537766
-0.204028	0.343343	0.916781
-0.469197	0.341341	-0.814457
0.896820	0.339339	0.283836
-0.853668	0.337337	0.396805
0.361705	0.335335	-0.869896
0.321138	0.333333	0.886431
-0.836198	0.331331	-0.437027
0.912471	0.329329	-0.242773
-0.509212	0.327327	0.795965
-0.162309	0.325325	-0.931568
0.749490	0.323323	0.577691
-0.943554	0.321321	0.080360
0.641924	0.319319	-0.697115
-0.002442	0.317317	0.948316
-0.639227	0.315315	-0.701402
0.945797	0.313313	0.085460
-0.755652	0.311311	0.576260
0.168051	0.309309	-0.935995
0.508687	0.307307	0.804239
-0.918967	0.305305	-0.249577
0.846773	0.303303	-0.437017
-0.329403	0.301301	0.894825
-0.361793	0.299299	-0.882907
0.863737	0.297297	0.406907
-0.912347	0.295295	0.283589
0.481485	0.293293	-0.825924
0.203001	0.291291	0.934847
-0.781663	0.289289	-0.552553
0.950216	0.287287	-0.120647
-0.619551	0.285285	0.731279
-0.037158	0.283283	-0.958316
0.675147	0.281281	0.681951
-0.959068	0.279279	-0.046823
0.739262	0.277277	-0.613685
-0.130648	0.275275	0.952447
-0.547357	0.273273	-0.791026
0.938487	0.271271	0.213669
-0.836831	0.269269	0.476664
0.295242	0.267267	-0.917279
0.402142	0.265265	0.876308
-0.888970	0.263263	-0.374733
0.909140	0.261261	-0.324357
-0.451523	0.259259	0.853763
-0.243904	0.257257	-0.935056
0.811914	0.255255	0.525014
-0.953841	0.253253	0.161399
0.594630	0.251251	-0.763733
0.077474	0.249249	0.965336
-0.709577	0.247247	-0.659825
0.969434	0.245245	0.007226
-0.720086	0.243243	0.649853
0.092047	0.241241	-0.966090
0.585011	0.239239	0.774937
-0.955314	0.237237	-0.176335
0.823944	0.235235	-0.515540
-0.259437	0.233233	0.937174
-0.441968	0.231231	-0.866716
0.911795	0.229229	0.340710
-0.902911	0.227227	0.364856
0.419522	0.225225	-0.879361
0.284792	0.223223	0.932237
-0.840106	0.221221	-0.495260
0.954454	0.219219	-0.202388
-0.567333	0.217217	0.794323
-0.118277	0.215215	-0.969378
0.742353	0.213213	0.635179
-0.976880	0.211211	0.033106
0.698265	0.209209	-0.684585
-0.052471	0.207207	0.976889
-0.621456	0.205205	-0.756097
0.969392	0.203203	0.137794
-0.808219	0.201201	0.553444
0.222203	0.199199	-0.954435
0.481065	0.197197	0.854219
-0.932119	0.195195	-0.305044
0.893731	0.193193	-0.404871
-0.385677	0.191191	0.902607
-0.325444	0.189189	-0.926441
0.866113	0.187187	0.463476
-0.952085	0.185185	0.243392
0.537834	0.183183	-0.822908
0.159344	0.181181	0.970455
-0.773317	0.179179	-0.608174
0.981397	0.177177	-0.073946
-0.673947	0.175175	0.717711
0.012145	0.173173	-0.984817
0.656512	0.171171	0.734638
-0.980676	0.169169	-0.098266
0.789771	0.167167	-0.590183
-0.183753	0.165165	0.968997
-0.519230	0.163163	-0.838915
0.949859	0.161161	0.267944
-0.881681	0.159159	0.444193
0.350189	0.157157	-0.923401
0.365647	0.155155	0.917731
-0.889816	0.153153	-0.429851
0.946778	0.151151	-0.284192
-0.506311	0.149149	0.849355
-0.200453	0.147147	-0.968590
0.802321	0.145145	0.578977
-0.982989	0.143143	0.115074
0.647282	0.141141	-0.749070
0.028712	0.139139	0.989857
-0.690004	0.137137	-0.710695
0.989130	0.135135	0.057969
-0.768722	0.133133	0.625574
0.144301	0.131131	-0.980807
0.556270	0.129129	0.820908
-0.964943	0.127127	-0.229617
0.866845	0.125125	-0.482621
-0.313258	0.123123	0.941653
-0.405191	0.121121	-0.906173
0.911109	0.119119	0.394578
-0.938582	0.117117	0.324574
0.472946	0.115115	-0.873539
0.241388	0.113113	0.963814
-0.829227	0.111111	-0.547756
0.981669	0.109109	-0.156272
-0.618428	0.107107	0.778508
-0.069880	0.105105	-0.992003
0.721768	0.103103	0.684413
-0.994729	0.101101	-0.017121
0.745198	0.099099	-0.659439
-0.104062	0.097097	0.989820
-0.591997	0.095095	-0.800311
0.977308	0.093093	0.190272
-0.849321	0.091091	0.519958
0.275087	0.089089	-0.957283
0.443874	0.087087	0.891847
-0.929894	0.085085	-0.357850
0.927557	0.083083	-0.364329
-0.437923	0.081081	0.895348
-0.281934	0.079079	-0.956169
0.853906	0.077077	0.514687
-0.977460	0.075075	0.197321
0.587547	0.073073	-0.805884
0.111143	0.071071	0.991260
-0.751646	0.069069	-0.655940
0.997458	0.067067	-0.024063
-0.719336	0.065065	0.691609
0.063249	0.063063	-0.996003
0.626231	0.061061	0.777243
-0.986902	0.059059	-0.150120
0.829212	0.057057	-0.556014
-0.235880	0.055055	0.970221
-0.481497	0.053053	-0.874841
0.946086	0.051051	0.319867
-0.913773	0.049049	0.403252
0.401434	0.047047	-0.914679
0.321882	0.045045	0.945708
-0.876239	0.043043	-0.479950
0.970395	0.041041	-0.238011
-0.554809	0.039039	0.831061
-0.152286	0.037037	-0.987642
0.779490	0.035035	0.625434
-0.997314	0.033033	0.065367
0.691278	0.031031	-0.721922
-0.022077	0.029029	0.999335
-0.658799	0.027027	-0.751833
0.993686	0.025025	0.109372
-0.806632	0.023023	0.590606
0.195845	0.021021	-0.980410
0.517868	0.019019	0.855249
-0.959607	0.017017	-0.280830
0.897311	0.015015	-0.441144
-0.363670	0.013013	0.931437
-0.361026	0.011011	-0.932491
0.896116	0.009009	0.443729
-0.960518	0.007007	0.278130
0.520388	0.005005	-0.853915
0.193095	0.003003	0.981175
-0.805160	0.001001	-0.593057
0.994304	-0.001001	-0.106576
-0.661175	-0.003003	0.750226
-0.019240	-0.005005	-0.999802
0.689535	-0.007007	0.724218
-0.997628	-0.009009	-0.068240
0.781700	-0.011011	-0.623557
-0.155191	-0.013013	0.987799
-0.552800	-0.015015	-0.833178
0.970391	-0.017017	0.240941
-0.878257	-0.019019	0.477810
0.324831	-0.021021	-0.945539
0.399164	-0.023023	0.916590
-0.913435	-0.025025	-0.406214
0.947883	-0.027027	-0.317471
-0.484464	-0.029029	0.874330
-0.233359	-0.031031	-0.971895
0.828524	-0.033033	0.558978
-0.988445	-0.035035	0.147477
0.629184	-0.037037	-0.776374
0.060488	-0.039039	0.997405
-0.718282	-0.041041	-0.694541
0.998710	-0.043043	0.026938
-0.754548	-0.045045	0.654698
0.114127	-0.047047	-0.992351
0.586113	-0.049049	0.808743
-0.978382	-0.051051	-0.200408
0.856712	-0.053053	-0.513059
-0.285116	-0.055055	0.956911
-0.436099	-0.057057	-0.898088
0.928107	-0.059059	0.367598
-0.932554	-0.061061	0.355829
0.447222	-0.063063	-0.892197
0.272868	-0.065065	0.959849
-0.849460	-0.067067	-0.523373
0.979765	-0.069069	-0.187857
-0.595468	-0.071071	0.800229
-0.101452	-0.073073	-0.992153
0.744886	-0.075075	0.662954
-0.996922	-0.077077	0.014320
0.725313	-0.079079	-0.683863
-0.072868	-0.081081	0.994040
-0.617631	-0.083083	-0.782067
0.983534	-0.085085	0.159441
-0.832783	-0.087087	0.546706
0.244730	-0.089089	-0.965490
0.471637	-0.091091	0.877075
-0.940051	-0.093093	-0.328081
0.914606	-0.095095	-0.393004
-0.408853	-0.097097	0.907420
-0.311417	-0.099099	-0.945092
0.867854	-0.101101	0.486424
-0.968303	-0.103103	0.227506
0.560200	-0.105105	-0.821662
0.141920	-0.107107	0.984066
-0.769206	-0.109109	-0.629617
0.992267	-0.111111	-0.055319
-0.694142	-0.113113	0.710896
0.031628	-0.115115	-0.992849
0.647186	-0.117117	0.753282
-0.985813	-0.119119	-0.118251
0.806588	-0.121121	-0.578571
-0.203883	-0.123123	0.971222
-0.505586	-0.125125	-0.853655
0.949195	-0.127127	0.287866
-0.894125	-0.129129	0.428797
0.369553	-0.131131	-0.919910
0.348799	-0.133133	0.927693
-0.883600	-0.135135	-0.448319
0.954109	-0.137137	-0.266213
-0.523558	-0.139139	0.840551
-0.181677	-0.141141	-0.973177
0.791104	-0.143143	0.594697
-0.984757	-0.145145	0.095844
0.661190	-0.147147	-0.735647
0.009379	-0.149149	0.988770
-0.674613	-0.151151	-0.722531
0.985194	-0.153153	0.077054
-0.778254	-0.155155	0.608480
0.162786	-0.157157	-0.974065
0.537763	-0.159159	0.827937
-0.955479	-0.161161	-0.247160
0.871204	-0.163163	-0.463014
-0.329525	-0.165165	0.929588
-0.384814	-0.167167	-0.907730
0.896602	-0.169169	0.409252
-0.937243	-0.171171	0.303770
0.485728	-0.173173	-0.856785
0.220510	-0.175175	0.959525
-0.810452	-0.177177	-0.558369
0.974416	-0.179179	-0.135679
-0.626620	-0.181181	0.757971
-0.049933	-0.183183	-0.981810
0.699755	-0.185185	0.689963
-0.981662	-0.187187	-0.036066
0.747917	-0.189189	-0.636261
-0.121655	-0.191191	0.973985
-0.567986	-0.193193	-0.800043
0.958849	-0.195195	0.206175
-0.845948	-0.197197	0.495464
0.288976	-0.199199	-0.936383
0.419261	-0.201201	0.885290
-0.906772	-0.203203	-0.369423
0.917775	-0.205205	-0.339970
-0.446900	-0.207207	0.870256
-0.258207	-0.209209	-0.943165
0.827128	-0.211211	0.520815
-0.961277	-0.213213	0.174607
0.590605	-0.215215	-0.777733
0.089817	-0.217217	0.971982
-0.722461	-0.219219	-0.655738
0.975213	-0.221221	-0.004492
-0.715722	-0.223223	0.661750
0.080708	-0.225225	-0.970958
0.596077	-0.227227	0.770104
-0.959264	-0.229229	-0.165127
0.818474	-0.231231	-0.525958
-0.248116	-0.233233	0.940234
-0.451942	-0.235235	-0.860473
0.914031	-0.237237	0.329039
-0.895787	-0.239239	0.374607
0.407274	-0.241241	-0.880869
0.294555	-0.243243	0.924159
-0.841019	-0.245245	-0.482226
0.945384	-0.247247	-0.212410
-0.553323	-0.249249	0.794801
-0.128809	-0.251251	-0.959313
0.742585	-0.253253	0.620024
-0.965854	-0.255255	0.044399
0.681825	-0.257257	-0.684787
-0.040167	-0.259259	0.964972
-0.621863	-0.261261	-0.738260
0.956691	-0.263263	0.124237
-0.788906	-0.265265	0.554311
0.207164	-0.267267	-0.941090
0.482662	-0.269269	0.833386
-0.918307	-0.271271	-0.288311
0.871370	-0.273273	-0.407476
-0.367057	-0.275275	0.888534
-0.329343	-0.277277	-0.902580
0.852016	-0.279279	0.442799
-0.926792	-0.281281	0.248871
0.514962	-0.283283	-0.809052
0.166687	-0.285285	0.943837
-0.759988	-0.287287	-0.582996
0.953599	-0.289289	-0.083428
-0.646389	-0.291291	0.705217
0.000260	-0.293293	-0.956022
0.645176	-0.295295	0.704662
-0.951106	-0.297297	-0.083731
0.757379	-0.299299	-0.580342
-0.166343	-0.301301	0.938908
-0.511226	-0.303303	-0.804148
0.919539	-0.305305	0.247459
-0.844624	-0.307307	0.438374
0.326459	-0.309309	-0.893170
0.362357	-0.311311	0.878512
-0.860021	-0.313313	-0.402739
0.905566	-0.315315	-0.283770
-0.475718	-0.317317	0.820367
-0.203227	-0.319319	-0.925599
0.774533	-0.321321	0.544841
-0.938475	-0.323323	0.121353
0.609587	-0.325325	-0.722888
0.038785	-0.327327	0.944115
-0.665848	-0.329329	-0.669468
0.942495	-0.331331	0.043839
-0.724038	-0.333333	0.603870
0.125880	-0.335335	-0.933651
0.537444	-0.337337	0.772889
-0.917671	-0.339339	-0.206708
0.815663	-0.341341	-0.467098
-0.285702	-0.343343	0.894701
-0.393386	-0.345345	-0.852047
0.864938	-0.347347	0.362259
-0.881781	-0.349349	0.316888
0.435795	-0.351351	-0.828635
0.238201	-0.353353	0.904655
-0.786090	-0.355355	-0.505752
0.920516	-0.357357	-0.157942
-0.571601	-0.359359	0.737654
-0.076733	-0.361361	-0.929263
0.683718	-0.363363	0.632848
-0.930852	-0.365365	-0.004794
0.689036	-0.367367	-0.624717
-0.086010	-0.369369	0.925294
-0.561124	-0.371371	-0.739746
0.912656	-0.373373	0.166288
-0.784606	-0.375375	0.493444
0.245012	-0.377377	-0.893060
0.422216	-0.379379	0.823289
-0.866681	-0.381381	-0.321579
0.855519	-0.383383	-0.348000
-0.395405	-0.385385	0.833746
-0.271381	-0.387387	-0.881069
0.794534	-0.389389	0.465931
-0.899766	-0.391391	0.192959
0.532623	-0.393393	-0.749369
0.113346	-0.395395	0.911491
-0.698623	-0.397397	-0.594980
0.916177	-0.399399	-0.033161
-0.652537	-0.401401	0.642707
0.046973	-0.403403	-0.913816
0.582074	-0.405405	0.704867
-0.904452	-0.407407	-0.126438
0.751584	-0.409409	-0.517209
-0.204623	-0.411411	0.888184
-0.448630	-0.413413	-0.792351
0.865164	-0.415415	0.280928
-0.826875	-0.417417	0.376882
0.354772	-0.419419	-0.835598
0.302532	-0.421421	0.854914
-0.799740	-0.423423	-0.425592
0.876278	-0.425425	-0.226164
-0.492854	-0.427427	0.757892
-0.148378	-0.429429	-0.890828
0.710403	-0.431431	0.556053
-0.898480	-0.433433	0.069780
0.614716	-0.435435	-0.657663
-0.009018	-0.437437	0.899204
-0.600101	-0.439439	-0.668410
0.893023	-0.441441	0.087406
-0.716739	-0.443443	0.538185
0.164780	-0.445445	-0.880015
0.472410	-0.447447	0.759355
-0.860310	-0.449449	-0.240546
0.795951	-0.451451	-0.403304
-0.314124	-0.453453	0.834090
-0.331414	-0.455455	-0.826272
0.801587	-0.457457	0.384955
-0.850111	-0.459459	0.257311
0.452504	-0.461461	-0.763082
0.181578	-0.463463	0.867313
-0.718898	-0.465465	-0.516263
0.877775	-0.467467	-0.104807
-0.575756	-0.469469	0.669406
-0.027599	-0.471471	-0.881449
0.615012	-0.473473	0.630542
-0.878338	-0.475475	-0.049447
0.680220	-0.477477	-0.556162
-0.125735	-0.479479	0.868499
-0.493332	-0.481481	-0.724430
0.852040	-0.483483	0.200678
-0.762856	-0.485485	0.427029
0.273703	-0.487487	-0.829122
0.357784	-0.489489	0.795230
-0.799954	-0.491491	-0.344253
0.821331	-0.493493	-0.286147
-0.411795	-0.495495	0.764794
-0.212685	-0.497497	-0.840988
0.723945	-0.499499	0.475819
-0.854083	-0.501502	0.137979
0.535849	-0.503504	-0.677753
0.062612	-0.505506	0.860549
-0.626605	-0.507508	-0.591440
0.860369	-0.509510	0.012826
-0.642185	-0.511512	0.570924
0.087752	-0.513514	-0.853583
0.511165	-0.515516	0.687717
-0.840277	-0.517518	-0.161586
0.727710	-0.519520	-0.447814
-0.233762	-0.521522	0.820592
-0.381384	-0.523524	-0.761886
0.794715	-0.525526	0.303730
-0.790011	-0.527528	0.312405
0.370958	-0.529530	-0.762882
0.241429	-0.531532	0.811903
-0.725375	-0.533534	-0.434941
0.827426	-0.535536	-0.169018
-0.495201	-0.537538	0.682517
-0.095743	-0.539540	-0.836499
0.634673	-0.541542	0.551292
-0.839088	-0.543544	0.022176
0.602803	-0.545546	-0.582245
-0.051107	-0.547548	0.835212
-0.525666	-0.549550	-0.649361
0.824942	-0.551552	0.123541
-0.690636	-0.553554	0.465403
0.194566	-0.555556	-0.808395
0.401947	-0.557558	0.726339
-0.785740	-0.559560	-0.263640
0.756228	-0.561562	-0.335810
-0.330238	-0.563564	0.757191
-0.267524	-0.565566	-0.780107
0.723010	-0.567568	0.393858
-0.797829	-0.569570	0.197635
0.454024	-0.571572	-0.683497
0.126696	-0.573574	0.809297
-0.638995	-0.575576	-0.510292
0.814463	-0.577578	-0.055266
-0.562248	-0.579580	0.589886
0.016094	-0.581582	-0.813329
0.536580	-0.583584	0.609518
-0.805947	-0.585586	-0.086830
0.651765	-0.587588	-0.479524
-0.156395	-0.589590	0.792417
-0.419188	-0.591592	-0.688695
0.772888	-0.593594	0.224255
-0.720059	-0.595596	0.356064
0.289893	-0.597598	-0.747555
0.290665	-0.599600	0.745650
-0.716657	-0.601602	-0.352814
0.765312	-0.603604	-0.223517
-0.412546	-0.605606	0.680476
-0.155158	-0.607608	-0.778934
0.639333	-0.609610	0.468646
-0.786456	-0.611612	0.086130
0.520705	-0.613614	-0.593586
0.016977	-0.615616	0.787864
-0.543629	-0.617618	-0.568345
0.783194	-0.619620	0.051760
-0.611230	-0.621622	0.489882
0.119548	-0.623624	-0.772530
0.432797	-0.625626	0.649060
-0.756002	-0.627628	-0.185862
0.681581	-0.629630	-0.372846
-0.250197	-0.631632	0.733787
-0.310522	-0.633634	-0.708579
0.706104	-0.635636	0.312065
-0.729890	-0.637638	0.246330
0.371003	-0.639640	-0.673215
0.180791	-0.641642	0.745393
-0.635421	-0.643644	-0.426571
0.755015	-0.645646	-0.114427
-0.478365	-0.647648	0.593060
-0.047768	-0.649650	-0.758732
0.546502	-0.651652	0.526009
-0.756564	-0.653654	-0.018663
0.569166	-0.655656	-0.496150
-0.084346	-0.657658	0.748580
-0.442433	-0.659660	-0.607538
0.734895	-0.661662	0.148770
-0.640864	-0.663664	0.385802
0.211443	-0.665666	-0.715668
0.326730	-0.667668	0.668930
-0.691101	-0.669670	-0.271887
0.691563	-0.671672	-0.265702
-0.329646	-0.673674	0.661436
-0.203218	-0.675676	-0.708636
0.626955	-0.677678	0.384293
-0.720067	-0.679680	0.139784
0.435425	-0.681682	-0.587975
0.075908	-0.683684	0.725820
-0.544849	-0.685686	-0.482675
0.725906	-0.687688	-0.012099
-0.525707	-0.689690	0.497956
0.051140	-0.691692	-0.720380
0.447706	-0.693694	0.564224
-0.709343	-0.695696	-0.113315
0.597968	-0.697698	-0.394528
-0.173947	-0.699700	0.692938
-0.338874	-0.701702	-0.626721
0.671351	-0.703704	0.232571
-0.650307	-0.705706	0.281211
